customer_id,first_name,last_name,email,city,state,country,region,acquisition_channel,first_order_date
4157,Sofia,Torres,sofia.torres4157@example.com,Detroit,MI,USA,Midwest,Organic Search,2024-03-19
4158,Ethan,Reddy,ethan.reddy4158@example.com,Portland,OR,USA,West,Direct,2024-09-02
4159,Elena,Smith,elena.smith4159@example.com,Columbus,OH,USA,Midwest,Organic Search,2025-11-14
4160,Matthew,Moore,matthew.moore4160@example.com,Columbus,OH,USA,Midwest,Direct,2026-04-09
4161,Arjun,Iyer,arjun.iyer4161@example.com,Kansas City,MO,USA,Midwest,Direct,2025-08-27
4162,Arjun,Moore,arjun.moore4162@example.com,Vancouver,BC,Canada,International,Paid Social,2026-07-04
4163,Aiden,Anderson,aiden.anderson4163@example.com,Minneapolis,MN,USA,Midwest,Paid Social,2023-07-08
4164,Daniel,Singh,daniel.singh4164@example.com,Orlando,FL,USA,South,Paid Social,2024-11-11
4165,David,Moore,david.moore4165@example.com,Baltimore,MD,USA,Northeast,Direct,2025-03-09
4166,Jose,Thomas,jose.thomas4166@example.com,Melbourne,VIC,Australia,International,Paid Social,2026-06-22
4167,Omar,Martin,omar.martin4167@example.com,San Antonio,TX,USA,South,Organic Search,2025-01-26
4168,Ahmed,Kim,ahmed.kim4168@example.com,Cleveland,OH,USA,Midwest,Organic Search,2025-06-23
4169,Kavita,Adams,kavita.adams4169@example.com,Orlando,FL,USA,South,Paid Social,2024-10-12
4170,Yuki,Wilson,yuki.wilson4170@example.com,Toronto,ON,Canada,International,Direct,2025-04-15
4171,Yuki,Green,yuki.green4171@example.com,Denver,CO,USA,West,Organic Search,2024-02-19
4172,Luis,Wang,luis.wang4172@example.com,London,,UK,International,Organic Search,2023-07-31
4173,William,Hernandez,william.hernandez4173@example.com,Kansas City,MO,USA,Midwest,Email Marketing,2025-05-06
4174,Mark,Sharma,mark.sharma4174@example.com,Nashville,TN,USA,South,Organic Search,2024-08-09
4175,Jin,Li,jin.li4175@example.com,Pittsburgh,PA,USA,Northeast,Organic Search,2026-03-29
4176,Richard,Reddy,richard.reddy4176@example.com,Salt Lake City,UT,USA,West,Organic Search,2026-03-04
4177,Priya,Nguyen,priya.nguyen4177@example.com,Manchester,,UK,International,Direct,2026-01-23
4178,Elizabeth,Nair,elizabeth.nair4178@example.com,San Antonio,TX,USA,South,Paid Social,2024-04-04
4179,Ethan,Garcia,ethan.garcia4179@example.com,San Antonio,TX,USA,South,Paid Social,2025-11-21
4180,Noah,Garcia,noah.garcia4180@example.com,Los Angeles,CA,USA,West,Organic Search,2025-10-15
4181,Aiden,Rodriguez,aiden.rodriguez4181@example.com,Tampa,FL,USA,South,Organic Search,2023-12-07
4182,James,Miller,james.miller4182@example.com,Nashville,TN,USA,South,Paid Social,2025-05-17
4183,Robert,Yamamoto,robert.yamamoto4183@example.com,Dallas,TX,USA,South,Paid Social,2024-07-17
4184,Jessica,Rodriguez,jessica.rodriguez4184@example.com,San Diego,CA,USA,West,Referral,2025-03-26
4185,Sunita,Baker,sunita.baker4185@example.com,Sacramento,CA,USA,West,Paid Social,2024-10-24
4186,Charles,Green,charles.green4186@example.com,London,,UK,International,Referral,2026-07-20
4187,Rajesh,Gupta,rajesh.gupta4187@example.com,Orlando,FL,USA,South,Organic Search,2024-01-27
4188,Emma,Rodriguez,emma.rodriguez4188@example.com,London,,UK,International,Email Marketing,2026-04-20
4189,Sunita,Smith,sunita.smith4189@example.com,Indianapolis,IN,USA,Midwest,Paid Social,2026-03-18
4190,William,Scott,william.scott4190@example.com,San Diego,CA,USA,West,Organic Search,2025-04-27
4191,Luis,Hill,luis.hill4191@example.com,Detroit,MI,USA,Midwest,Paid Social,2023-07-01
4192,Liam,Torres,liam.torres4192@example.com,Los Angeles,CA,USA,West,Paid Social,2026-02-01
4193,Jin,Anderson,jin.anderson4193@example.com,Manchester,,UK,International,Organic Search,2023-08-03
4194,Susan,Hernandez,susan.hernandez4194@example.com,Minneapolis,MN,USA,Midwest,Email Marketing,2026-03-15
4195,Ahmed,Baker,ahmed.baker4195@example.com,Denver,CO,USA,West,Paid Social,2024-07-11
4196,John,Adams,john.adams4196@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2024-04-19
4197,Kavita,Wilson,kavita.wilson4197@example.com,Las Vegas,NV,USA,West,Referral,2025-05-08
4198,Anthony,Torres,anthony.torres4198@example.com,Nashville,TN,USA,South,Paid Social,2023-07-25
4199,Harper,Diaz,harper.diaz4199@example.com,Boston,MA,USA,Northeast,Organic Search,2023-05-08
4200,Chen,Wang,chen.wang4200@example.com,Manchester,,UK,International,Organic Search,2023-06-01
4201,Harper,Garcia,harper.garcia4201@example.com,San Antonio,TX,USA,South,Paid Social,2024-08-02
4202,William,Baker,william.baker4202@example.com,Los Angeles,CA,USA,West,Organic Search,2024-09-30
4203,Christopher,Williams,christopher.williams4203@example.com,Austin,TX,USA,South,Paid Social,2025-05-04
4204,Jessica,Reddy,jessica.reddy4204@example.com,Salt Lake City,UT,USA,West,Referral,2023-05-29
4205,Jennifer,Thomas,jennifer.thomas4205@example.com,Detroit,MI,USA,Midwest,Organic Search,2024-02-15
4206,Jin,Martin,jin.martin4206@example.com,Toronto,ON,Canada,International,Organic Search,2023-11-16
4207,Anthony,Sharma,anthony.sharma4207@example.com,Charlotte,NC,USA,South,Organic Search,2023-05-06
4208,Richard,Wang,richard.wang4208@example.com,London,,UK,International,Organic Search,2026-01-18
4209,William,Sharma,william.sharma4209@example.com,Las Vegas,NV,USA,West,Organic Search,2023-06-26
4210,Joseph,Wilson,joseph.wilson4210@example.com,Dallas,TX,USA,South,Email Marketing,2023-07-20
4211,Amit,Johnson,amit.johnson4211@example.com,Dallas,TX,USA,South,Organic Search,2025-08-08
4212,James,Hernandez,james.hernandez4212@example.com,Raleigh,NC,USA,South,Paid Social,2023-06-30
4213,Jessica,Rodriguez,jessica.rodriguez4213@example.com,Salt Lake City,UT,USA,West,Paid Social,2026-07-18
4214,Sarah,Wang,sarah.wang4214@example.com,Phoenix,AZ,USA,West,Direct,2026-05-29
4215,Chen,Chen,chen.chen4215@example.com,Milwaukee,WI,USA,Midwest,Paid Social,2025-02-18
4216,Elena,Gonzalez,elena.gonzalez4216@example.com,Manchester,,UK,International,Organic Search,2026-02-08
4217,William,Williams,william.williams4217@example.com,Melbourne,VIC,Australia,International,Paid Social,2026-06-12
4218,Ana,Davis,ana.davis4218@example.com,Vancouver,BC,Canada,International,Referral,2023-12-13
4219,Karen,Davis,karen.davis4219@example.com,Minneapolis,MN,USA,Midwest,Organic Search,2023-04-09
4220,Priya,Garcia,priya.garcia4220@example.com,Miami,FL,USA,South,Organic Search,2023-04-16
4221,Chen,Scott,chen.scott4221@example.com,Columbus,OH,USA,Midwest,Paid Social,2025-04-12
4222,Hiroshi,Patel,hiroshi.patel4222@example.com,San Jose,CA,USA,West,Referral,2023-12-26
4223,Isabella,Green,isabella.green4223@example.com,Portland,OR,USA,West,Email Marketing,2023-01-05
4224,Maria,Jackson,maria.jackson4224@example.com,Baltimore,MD,USA,Northeast,Direct,2023-05-14
4225,Noah,Kim,noah.kim4225@example.com,Salt Lake City,UT,USA,West,Direct,2026-06-10
4226,Amelia,Gupta,amelia.gupta4226@example.com,Pittsburgh,PA,USA,Northeast,Paid Social,2024-08-01
4227,Mark,Brown,mark.brown4227@example.com,Los Angeles,CA,USA,West,Paid Social,2026-04-25
4228,Yuki,Iyer,yuki.iyer4228@example.com,Sacramento,CA,USA,West,Paid Social,2025-04-03
4229,Maria,Baker,maria.baker4229@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2023-10-26
4230,Lisa,Rao,lisa.rao4230@example.com,Melbourne,VIC,Australia,International,Direct,2025-07-22
4231,Ahmed,Rodriguez,ahmed.rodriguez4231@example.com,Cleveland,OH,USA,Midwest,Paid Social,2023-02-23
4232,Mary,Chen,mary.chen4232@example.com,Los Angeles,CA,USA,West,Direct,2023-06-19
4233,Vikram,Davis,vikram.davis4233@example.com,Seattle,WA,USA,West,Organic Search,2025-02-13
4234,Omar,Lopez,omar.lopez4234@example.com,Boston,MA,USA,Northeast,Organic Search,2025-11-14
4235,Susan,Smith,susan.smith4235@example.com,New York,NY,USA,Northeast,Referral,2025-04-23
4236,Linda,Torres,linda.torres4236@example.com,Nashville,TN,USA,South,Referral,2023-07-25
4237,Logan,Martinez,logan.martinez4237@example.com,New York,NY,USA,Northeast,Paid Social,2023-12-12
4238,Joseph,Davis,joseph.davis4238@example.com,Minneapolis,MN,USA,Midwest,Email Marketing,2023-11-27
4239,Charles,Yamamoto,charles.yamamoto4239@example.com,Austin,TX,USA,South,Organic Search,2026-02-12
4240,Mary,Liu,mary.liu4240@example.com,Nashville,TN,USA,South,Paid Social,2023-11-15
4241,Carlos,Park,carlos.park4241@example.com,London,,UK,International,Direct,2023-03-07
4242,Barbara,Williams,barbara.williams4242@example.com,Toronto,ON,Canada,International,Organic Search,2026-05-24
4243,Sandra,Kumar,sandra.kumar4243@example.com,San Antonio,TX,USA,South,Direct,2024-05-19
4244,Patricia,Baker,patricia.baker4244@example.com,Atlanta,GA,USA,South,Organic Search,2025-06-26
4245,Nancy,Baker,nancy.baker4245@example.com,Raleigh,NC,USA,South,Direct,2023-01-16
4246,Chen,Jackson,chen.jackson4246@example.com,San Diego,CA,USA,West,Direct,2025-01-06
4247,Jennifer,Park,jennifer.park4247@example.com,Kansas City,MO,USA,Midwest,Paid Social,2023-03-01
4248,Harper,Johnson,harper.johnson4248@example.com,Phoenix,AZ,USA,West,Organic Search,2024-09-06
4249,Neha,Hill,neha.hill4249@example.com,Miami,FL,USA,South,Organic Search,2023-06-08
4250,Thomas,Adams,thomas.adams4250@example.com,Milwaukee,WI,USA,Midwest,Direct,2023-07-15
4251,Rohan,Jackson,rohan.jackson4251@example.com,Las Vegas,NV,USA,West,Paid Social,2025-07-19
4252,Thomas,Yamamoto,thomas.yamamoto4252@example.com,Chicago,IL,USA,Midwest,Organic Search,2026-08-06
4253,Mark,Johnson,mark.johnson4253@example.com,Tampa,FL,USA,South,Organic Search,2024-12-06
4254,Patricia,Torres,patricia.torres4254@example.com,Seattle,WA,USA,West,Paid Social,2026-04-13
4255,Charles,Miller,charles.miller4255@example.com,Seattle,WA,USA,West,Email Marketing,2026-06-24
4256,Olivia,Taylor,olivia.taylor4256@example.com,Denver,CO,USA,West,Email Marketing,2025-04-04
4257,Mary,Sharma,mary.sharma4257@example.com,Miami,FL,USA,South,Paid Social,2024-12-06
4258,Jose,Kim,jose.kim4258@example.com,Vancouver,BC,Canada,International,Organic Search,2023-02-12
4259,Vikram,Lopez,vikram.lopez4259@example.com,Vancouver,BC,Canada,International,Email Marketing,2023-01-02
4260,Chen,Tanaka,chen.tanaka4260@example.com,Melbourne,VIC,Australia,International,Organic Search,2024-09-02
4261,Karen,Zhang,karen.zhang4261@example.com,Manchester,,UK,International,Email Marketing,2025-05-28
4262,David,Flores,david.flores4262@example.com,Houston,TX,USA,South,Paid Social,2025-05-10
4263,Sandra,Rao,sandra.rao4263@example.com,Nashville,TN,USA,South,Paid Social,2023-03-30
4264,Wei,Martinez,wei.martinez4264@example.com,Sacramento,CA,USA,West,Paid Social,2024-04-01
4265,David,Martin,david.martin4265@example.com,London,,UK,International,Email Marketing,2023-04-30
4266,Mark,Kelly,mark.kelly4266@example.com,Los Angeles,CA,USA,West,Paid Social,2024-02-03
4267,Ahmed,Nguyen,ahmed.nguyen4267@example.com,Sydney,NSW,Australia,International,Organic Search,2026-06-09
4268,Rajesh,Moore,rajesh.moore4268@example.com,Portland,OR,USA,West,Paid Social,2025-10-18
4269,Lisa,Sharma,lisa.sharma4269@example.com,New York,NY,USA,Northeast,Paid Social,2024-01-13
4270,Charles,Taylor,charles.taylor4270@example.com,Columbus,OH,USA,Midwest,Organic Search,2025-11-15
4271,John,Moore,john.moore4271@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2023-09-16
4272,Jin,Patel,jin.patel4272@example.com,Denver,CO,USA,West,Referral,2025-03-26
4273,Mei,Liu,mei.liu4273@example.com,Miami,FL,USA,South,Organic Search,2024-07-31
4274,Patricia,Singh,patricia.singh4274@example.com,Columbus,OH,USA,Midwest,Email Marketing,2026-02-27
4275,Mary,Hernandez,mary.hernandez4275@example.com,Nashville,TN,USA,South,Organic Search,2025-07-15
4276,Margaret,Anderson,margaret.anderson4276@example.com,Austin,TX,USA,South,Direct,2024-11-23
4277,Rajesh,Gupta,rajesh.gupta4277@example.com,Columbus,OH,USA,Midwest,Referral,2023-06-19
4278,Logan,Rodriguez,logan.rodriguez4278@example.com,Raleigh,NC,USA,South,Paid Social,2023-04-05
4279,Sarah,Park,sarah.park4279@example.com,Pittsburgh,PA,USA,Northeast,Paid Social,2026-06-18
4280,Olivia,Hernandez,olivia.hernandez4280@example.com,San Antonio,TX,USA,South,Paid Social,2023-11-18
4281,Thomas,Johnson,thomas.johnson4281@example.com,Portland,OR,USA,West,Organic Search,2025-08-08
4282,Daniel,Davis,daniel.davis4282@example.com,Minneapolis,MN,USA,Midwest,Direct,2026-04-24
4283,Ahmed,Singh,ahmed.singh4283@example.com,Manchester,,UK,International,Organic Search,2023-01-11
4284,Thomas,Gupta,thomas.gupta4284@example.com,Chicago,IL,USA,Midwest,Referral,2023-09-06
4285,Christopher,Li,christopher.li4285@example.com,Chicago,IL,USA,Midwest,Organic Search,2025-01-03
4286,Karen,Williams,karen.williams4286@example.com,St. Louis,MO,USA,Midwest,Organic Search,2026-04-13
4287,Priya,Wright,priya.wright4287@example.com,Denver,CO,USA,West,Organic Search,2026-06-21
4288,Lucas,Garcia,lucas.garcia4288@example.com,Manchester,,UK,International,Organic Search,2023-04-30
4289,Lisa,Hill,lisa.hill4289@example.com,London,,UK,International,Direct,2025-05-31
4290,Charles,Lopez,charles.lopez4290@example.com,Miami,FL,USA,South,Paid Social,2024-07-29
4291,David,Li,david.li4291@example.com,Cleveland,OH,USA,Midwest,Paid Social,2026-05-13
4292,Liam,Kim,liam.kim4292@example.com,Sydney,NSW,Australia,International,Email Marketing,2023-10-20
4293,Neha,Baker,neha.baker4293@example.com,Minneapolis,MN,USA,Midwest,Direct,2024-03-20
4294,Sandra,Garcia,sandra.garcia4294@example.com,Tampa,FL,USA,South,Direct,2025-08-17
4295,Logan,Baker,logan.baker4295@example.com,Phoenix,AZ,USA,West,Organic Search,2025-02-10
4296,Neha,Thomas,neha.thomas4296@example.com,Sacramento,CA,USA,West,Organic Search,2023-08-31
4297,Carlos,Gonzalez,carlos.gonzalez4297@example.com,Sydney,NSW,Australia,International,Direct,2023-08-02
4298,Liam,Wang,liam.wang4298@example.com,Pittsburgh,PA,USA,Northeast,Referral,2025-05-26
4299,Hiroshi,Lopez,hiroshi.lopez4299@example.com,Las Vegas,NV,USA,West,Direct,2025-05-06
4300,Patricia,Tanaka,patricia.tanaka4300@example.com,San Jose,CA,USA,West,Paid Social,2026-08-20
4301,Linda,Nair,linda.nair4301@example.com,Phoenix,AZ,USA,West,Email Marketing,2026-07-03
4302,Thomas,Thomas,thomas.thomas4302@example.com,Phoenix,AZ,USA,West,Direct,2025-03-11
4303,Olivia,Johnson,olivia.johnson4303@example.com,Tampa,FL,USA,South,Direct,2025-09-05
4304,Anthony,Patel,anthony.patel4304@example.com,Denver,CO,USA,West,Organic Search,2024-02-11
4305,Jessica,Liu,jessica.liu4305@example.com,Minneapolis,MN,USA,Midwest,Direct,2023-05-27
4306,Ana,Kelly,ana.kelly4306@example.com,Raleigh,NC,USA,South,Direct,2026-08-18
4307,Omar,Anderson,omar.anderson4307@example.com,Baltimore,MD,USA,Northeast,Organic Search,2024-08-08
4308,Amit,Gonzalez,amit.gonzalez4308@example.com,Los Angeles,CA,USA,West,Organic Search,2024-05-16
4309,Yuki,Baker,yuki.baker4309@example.com,Denver,CO,USA,West,Paid Social,2026-01-06
4310,Karen,Thomas,karen.thomas4310@example.com,Phoenix,AZ,USA,West,Organic Search,2024-06-15
4311,Ethan,Singh,ethan.singh4311@example.com,Tampa,FL,USA,South,Direct,2023-09-17
4312,Logan,Hill,logan.hill4312@example.com,Boston,MA,USA,Northeast,Organic Search,2026-02-08
4313,Isabella,Nair,isabella.nair4313@example.com,Miami,FL,USA,South,Paid Social,2024-11-29
4314,Amelia,Rodriguez,amelia.rodriguez4314@example.com,Chicago,IL,USA,Midwest,Organic Search,2024-07-16
4315,Patricia,Singh,patricia.singh4315@example.com,Minneapolis,MN,USA,Midwest,Organic Search,2025-05-26
4316,Lisa,Iyer,lisa.iyer4316@example.com,Sacramento,CA,USA,West,Email Marketing,2024-03-27
4317,Jose,Jones,jose.jones4317@example.com,Austin,TX,USA,South,Paid Social,2024-07-26
4318,Hiroshi,Anderson,hiroshi.anderson4318@example.com,Denver,CO,USA,West,Paid Social,2025-01-18
4319,Wei,Adams,wei.adams4319@example.com,Tampa,FL,USA,South,Direct,2025-04-21
4320,Olivia,Li,olivia.li4320@example.com,Detroit,MI,USA,Midwest,Direct,2023-11-24
4321,Neha,Hill,neha.hill4321@example.com,Cleveland,OH,USA,Midwest,Email Marketing,2023-02-14
4322,Sarah,Sharma,sarah.sharma4322@example.com,New York,NY,USA,Northeast,Referral,2026-03-30
4323,Omar,Sharma,omar.sharma4323@example.com,Tampa,FL,USA,South,Paid Social,2024-11-14
4324,Charles,Torres,charles.torres4324@example.com,Houston,TX,USA,South,Email Marketing,2023-09-16
4325,Omar,Hill,omar.hill4325@example.com,Baltimore,MD,USA,Northeast,Organic Search,2024-04-18
4326,Robert,Nguyen,robert.nguyen4326@example.com,Sacramento,CA,USA,West,Direct,2024-03-17
4327,Kavita,Rodriguez,kavita.rodriguez4327@example.com,Phoenix,AZ,USA,West,Organic Search,2023-08-14
4328,Jose,Smith,jose.smith4328@example.com,Columbus,OH,USA,Midwest,Organic Search,2024-02-06
4329,Isabella,Mehta,isabella.mehta4329@example.com,Toronto,ON,Canada,International,Referral,2023-01-13
4330,Hiroshi,Wang,hiroshi.wang4330@example.com,Vancouver,BC,Canada,International,Paid Social,2023-10-08
4331,Mason,Jackson,mason.jackson4331@example.com,Houston,TX,USA,South,Paid Social,2024-02-21
4332,Amelia,Rodriguez,amelia.rodriguez4332@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2026-02-11
4333,Charles,Baker,charles.baker4333@example.com,Denver,CO,USA,West,Organic Search,2026-08-14
4334,Karen,Diaz,karen.diaz4334@example.com,Houston,TX,USA,South,Referral,2024-07-06
4335,Fatima,Wang,fatima.wang4335@example.com,Orlando,FL,USA,South,Direct,2025-06-30
4336,Betty,Nair,betty.nair4336@example.com,Melbourne,VIC,Australia,International,Organic Search,2023-10-15
4337,Mason,Iyer,mason.iyer4337@example.com,Charlotte,NC,USA,South,Organic Search,2023-05-18
4338,Karen,Johnson,karen.johnson4338@example.com,Houston,TX,USA,South,Email Marketing,2025-11-26
4339,Kavita,Rodriguez,kavita.rodriguez4339@example.com,Tampa,FL,USA,South,Email Marketing,2026-01-17
4340,Margaret,Iyer,margaret.iyer4340@example.com,Sacramento,CA,USA,West,Direct,2025-02-19
4341,Mia,Hernandez,mia.hernandez4341@example.com,Salt Lake City,UT,USA,West,Direct,2025-10-18
4342,William,Diaz,william.diaz4342@example.com,Indianapolis,IN,USA,Midwest,Paid Social,2024-11-18
4343,Ananya,Park,ananya.park4343@example.com,Detroit,MI,USA,Midwest,Email Marketing,2026-05-12
4344,Jose,Nair,jose.nair4344@example.com,Nashville,TN,USA,South,Paid Social,2023-04-17
4345,Matthew,Martinez,matthew.martinez4345@example.com,Boston,MA,USA,Northeast,Direct,2023-07-11
4346,Margaret,Kumar,margaret.kumar4346@example.com,Houston,TX,USA,South,Email Marketing,2023-01-02
4347,Jin,Jackson,jin.jackson4347@example.com,Orlando,FL,USA,South,Organic Search,2024-12-07
4348,Amelia,Hill,amelia.hill4348@example.com,Houston,TX,USA,South,Paid Social,2023-04-10
4349,Amelia,Flores,amelia.flores4349@example.com,Milwaukee,WI,USA,Midwest,Paid Social,2023-03-15
4350,David,Brown,david.brown4350@example.com,Detroit,MI,USA,Midwest,Organic Search,2024-05-10
4351,Ahmed,Singh,ahmed.singh4351@example.com,Milwaukee,WI,USA,Midwest,Organic Search,2024-03-13
4352,Matthew,Zhang,matthew.zhang4352@example.com,Melbourne,VIC,Australia,International,Direct,2024-07-16
4353,Margaret,Chen,margaret.chen4353@example.com,Portland,OR,USA,West,Paid Social,2024-12-22
4354,Betty,Williams,betty.williams4354@example.com,Sydney,NSW,Australia,International,Direct,2023-07-31
4355,Mason,Sharma,mason.sharma4355@example.com,Tampa,FL,USA,South,Organic Search,2023-08-14
4356,Liam,Yamamoto,liam.yamamoto4356@example.com,Boston,MA,USA,Northeast,Organic Search,2026-05-30
4357,Noah,Scott,noah.scott4357@example.com,San Antonio,TX,USA,South,Paid Social,2026-05-26
4358,Anthony,Chen,anthony.chen4358@example.com,San Antonio,TX,USA,South,Paid Social,2023-08-07
4359,Luis,Iyer,luis.iyer4359@example.com,Raleigh,NC,USA,South,Referral,2023-08-20
4360,Aiden,Singh,aiden.singh4360@example.com,Sacramento,CA,USA,West,Paid Social,2025-12-03
4361,Betty,Hernandez,betty.hernandez4361@example.com,St. Louis,MO,USA,Midwest,Organic Search,2023-03-27
4362,Patricia,Patel,patricia.patel4362@example.com,Salt Lake City,UT,USA,West,Organic Search,2024-01-24
4363,Harper,Jones,harper.jones4363@example.com,London,,UK,International,Paid Social,2024-11-01
4364,Karen,Liu,karen.liu4364@example.com,Cleveland,OH,USA,Midwest,Organic Search,2024-05-05
4365,Mia,Hernandez,mia.hernandez4365@example.com,Detroit,MI,USA,Midwest,Organic Search,2025-03-30
4366,Richard,Mehta,richard.mehta4366@example.com,Las Vegas,NV,USA,West,Organic Search,2023-03-30
4367,Jin,Liu,jin.liu4367@example.com,Nashville,TN,USA,South,Referral,2025-05-26
4368,Anthony,Smith,anthony.smith4368@example.com,Charlotte,NC,USA,South,Organic Search,2025-11-21
4369,Christopher,Mehta,christopher.mehta4369@example.com,Columbus,OH,USA,Midwest,Paid Social,2025-02-25
4370,Mark,Taylor,mark.taylor4370@example.com,Atlanta,GA,USA,South,Organic Search,2025-01-29
4371,Linda,Hernandez,linda.hernandez4371@example.com,Atlanta,GA,USA,South,Organic Search,2025-11-26
4372,Sunita,Iyer,sunita.iyer4372@example.com,San Antonio,TX,USA,South,Referral,2023-01-10
4373,Noah,Gonzalez,noah.gonzalez4373@example.com,New York,NY,USA,Northeast,Paid Social,2026-03-01
4374,Thomas,Flores,thomas.flores4374@example.com,New York,NY,USA,Northeast,Direct,2024-04-03
4375,Nancy,Chen,nancy.chen4375@example.com,Las Vegas,NV,USA,West,Paid Social,2023-08-26
4376,Ethan,Jackson,ethan.jackson4376@example.com,Dallas,TX,USA,South,Organic Search,2025-09-11
4377,Luis,Gonzalez,luis.gonzalez4377@example.com,New York,NY,USA,Northeast,Email Marketing,2023-05-06
4378,William,Martinez,william.martinez4378@example.com,Phoenix,AZ,USA,West,Organic Search,2023-10-17
4379,Vikram,Martinez,vikram.martinez4379@example.com,Charlotte,NC,USA,South,Organic Search,2024-08-17
4380,Michael,Gupta,michael.gupta4380@example.com,Las Vegas,NV,USA,West,Email Marketing,2025-07-04
4381,Richard,Adams,richard.adams4381@example.com,Sydney,NSW,Australia,International,Email Marketing,2025-05-24
4382,Aiden,Miller,aiden.miller4382@example.com,Tampa,FL,USA,South,Paid Social,2026-06-03
4383,Ahmed,Reddy,ahmed.reddy4383@example.com,Kansas City,MO,USA,Midwest,Paid Social,2023-03-25
4384,Ana,Zhang,ana.zhang4384@example.com,Denver,CO,USA,West,Organic Search,2024-06-28
4385,Maria,Martinez,maria.martinez4385@example.com,San Jose,CA,USA,West,Referral,2024-07-30
4386,Ana,Torres,ana.torres4386@example.com,Cleveland,OH,USA,Midwest,Organic Search,2025-07-28
4387,Lisa,Rodriguez,lisa.rodriguez4387@example.com,Philadelphia,PA,USA,Northeast,Paid Social,2024-06-13
4388,Mary,Mehta,mary.mehta4388@example.com,Los Angeles,CA,USA,West,Paid Social,2024-08-05
4389,Arjun,Nair,arjun.nair4389@example.com,Houston,TX,USA,South,Direct,2024-11-16
4390,Joseph,Garcia,joseph.garcia4390@example.com,Miami,FL,USA,South,Organic Search,2023-07-16
4391,Fatima,Hill,fatima.hill4391@example.com,Austin,TX,USA,South,Paid Social,2023-03-04
4392,Sarah,Reddy,sarah.reddy4392@example.com,Minneapolis,MN,USA,Midwest,Paid Social,2024-03-03
4393,Noah,Patel,noah.patel4393@example.com,Manchester,,UK,International,Paid Social,2026-02-13
4394,Anthony,Anderson,anthony.anderson4394@example.com,Atlanta,GA,USA,South,Organic Search,2025-10-21
4395,Carlos,Wang,carlos.wang4395@example.com,Philadelphia,PA,USA,Northeast,Direct,2023-08-09
4396,Ahmed,Chen,ahmed.chen4396@example.com,Vancouver,BC,Canada,International,Organic Search,2024-05-31
4397,Ethan,Nair,ethan.nair4397@example.com,Melbourne,VIC,Australia,International,Paid Social,2024-08-03
4398,Priya,Martinez,priya.martinez4398@example.com,Los Angeles,CA,USA,West,Email Marketing,2023-07-07
4399,Isabella,Diaz,isabella.diaz4399@example.com,Dallas,TX,USA,South,Email Marketing,2025-04-14
4400,Charles,Baker,charles.baker4400@example.com,Raleigh,NC,USA,South,Organic Search,2025-03-15
4401,Rohan,Kim,rohan.kim4401@example.com,San Jose,CA,USA,West,Referral,2025-10-17
4402,Rajesh,Smith,rajesh.smith4402@example.com,Chicago,IL,USA,Midwest,Email Marketing,2023-10-17
4403,Fatima,Scott,fatima.scott4403@example.com,Houston,TX,USA,South,Organic Search,2025-02-11
4404,Wei,Garcia,wei.garcia4404@example.com,London,,UK,International,Organic Search,2024-11-23
4405,Charles,Wang,charles.wang4405@example.com,San Diego,CA,USA,West,Paid Social,2026-08-27
4406,Linda,Wright,linda.wright4406@example.com,Charlotte,NC,USA,South,Referral,2024-10-17
4407,Margaret,Singh,margaret.singh4407@example.com,Manchester,,UK,International,Direct,2024-02-16
4408,Barbara,Brown,barbara.brown4408@example.com,Houston,TX,USA,South,Direct,2026-04-21
4409,Priya,Jones,priya.jones4409@example.com,Toronto,ON,Canada,International,Paid Social,2023-08-22
4410,Amit,Liu,amit.liu4410@example.com,Chicago,IL,USA,Midwest,Organic Search,2026-08-11
4411,Sandra,Patel,sandra.patel4411@example.com,Nashville,TN,USA,South,Organic Search,2026-01-18
4412,Lisa,Nguyen,lisa.nguyen4412@example.com,Houston,TX,USA,South,Direct,2024-04-16
4413,Rohan,Hill,rohan.hill4413@example.com,Seattle,WA,USA,West,Direct,2025-05-04
4414,Arjun,Baker,arjun.baker4414@example.com,St. Louis,MO,USA,Midwest,Paid Social,2025-12-29
4415,Patricia,Li,patricia.li4415@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2023-10-08
4416,Elena,Zhang,elena.zhang4416@example.com,Phoenix,AZ,USA,West,Paid Social,2026-03-17
4417,Emma,Diaz,emma.diaz4417@example.com,Boston,MA,USA,Northeast,Direct,2023-01-08
4418,Mark,Jones,mark.jones4418@example.com,Philadelphia,PA,USA,Northeast,Organic Search,2024-12-15
4419,Margaret,Torres,margaret.torres4419@example.com,Denver,CO,USA,West,Organic Search,2026-06-09
4420,Betty,Park,betty.park4420@example.com,Sacramento,CA,USA,West,Direct,2024-08-17
4421,Richard,Yamamoto,richard.yamamoto4421@example.com,London,,UK,International,Referral,2024-09-23
4422,Elena,Park,elena.park4422@example.com,Seattle,WA,USA,West,Paid Social,2025-04-15
4423,Carlos,Wright,carlos.wright4423@example.com,Los Angeles,CA,USA,West,Direct,2023-08-01
4424,Lucas,Iyer,lucas.iyer4424@example.com,Las Vegas,NV,USA,West,Direct,2023-07-21
